Test_ID,Applied_Voltage_kV,Load_Current_A,Ambient_Temperature_C,Test_Duration_min,Sensor_S1,Sensor_S2,Sensor_S3,Sensor_S4,Reference_Parameter,Validity_Label,Sensor_S1_Expected,Sensor_S1_Residual,Sensor_S1_AbsResidual,Sensor_S2_Expected,Sensor_S2_Residual,Sensor_S2_AbsResidual,Sensor_S3_Expected,Sensor_S3_Residual,Sensor_S3_AbsResidual,Sensor_S4_Expected,Sensor_S4_Residual,Sensor_S4_AbsResidual,p1_max_abs_residual,p1_mean_abs_residual,p1_residual_error,p1_consistency_index,p1_sensor_disagreement_index,p1_regime_cluster
TRN-0430,20.7575,53.4003,34.8645,24.8433,12.9698,12.7579,16.7595,48.1514,19.0719,Valid,13.191046980902405,-0.22124698090240535,0.22124698090240535,12.949959248048804,-0.19205924804880503,0.19205924804880503,16.813005875895584,-0.053505875895584865,0.053505875895584865,49.814165234274455,-1.6627652342744526,1.6627652342744526,1.6627652342744526,0.532394334780312,1.6627652342744526,0.652573542790709,1.5619607708147432,4
TRN-0936,10.8932,25.4503,34.2131,51.1712,7.0372,7.1364,9.181,62.3112,14.5568,Valid,7.2168932582346965,-0.17969325823469617,0.17969325823469617,7.371053275104918,-0.23465327510491818,0.23465327510491818,9.445481270421261,-0.26448127042126224,0.26448127042126224,50.41799142752704,11.893208572472957,11.893208572472957,11.893208572472957,3.1430090940584585,11.893208572472957,0.24137045738907806,2.580912064832377,4
TRN-0129,21.1678,103.3248,40.2966,38.4533,16.1599,17.4796,19.4539,,47.0142,Valid,16.312918321193266,-0.1530183211932652,0.1530183211932652,17.617850273324606,-0.13825027332460493,0.13825027332460493,19.823840727268745,-0.3699407272687445,0.3699407272687445,49.12401877415009,,,0.3699407272687445,0.22040310726220488,0.3699407272687445,0.8194013879916721,0.18612472390651727,2
TRN-0688,20.0467,29.4538,26.8279,33.6621,11.6891,10.7337,15.4426,54.0091,16.7953,Valid,11.620702164368359,0.06839783563164126,0.06839783563164126,10.490431373214115,0.2432686267858859,0.2432686267858859,15.21686909892808,0.22573090107191973,0.22573090107191973,49.663103171663664,4.345996828336332,4.345996828336332,4.345996828336332,1.2208485479564448,4.345996828336332,0.4502783410963204,1.884108480978517,4
TRN-0157,22.4119,20.8205,26.7832,21.6598,11.8651,10.3674,15.741,52.7544,16.6935,Valid,12.138977473209406,-0.2738774732094065,0.2738774732094065,10.471972442686893,-0.10457244268689259,0.10457244268689259,16.13356186100214,-0.3925618610021395,0.3925618610021395,49.80357400629506,2.950825993704939,2.950825993704939,2.950825993704939,0.9304594426508443,2.950825993704939,0.5180114007610709,1.8687517869357553,4
TRN-0422,29.5699,19.6229,39.3521,44.9731,15.9528,13.5415,21.3873,41.892,20.6111,Valid,15.807369875943802,0.14543012405619749,0.14543012405619749,13.44702715450016,0.0944728454998387,0.0944728454998387,21.242710367211046,0.14458963278895354,0.14458963278895354,49.08804114516983,-7.196041145169829,7.196041145169829,7.196041145169829,1.8951334368787047,7.196041145169829,0.3454072227766185,1.2223515214019847,3
TRN-0561,21.2552,28.753,28.5431,55.9749,14.8131,15.3306,16.1621,58.7379,17.9232,Invalid,12.429527744860406,2.383572255139594,2.383572255139594,11.094264294595213,4.236335705404787,4.236335705404787,16.344409427447964,-0.18230942744796508,0.18230942744796508,49.128094480024565,9.609805519975438,9.609805519975438,9.609805519975438,4.103005726991946,9.609805519975438,0.19596293900094583,1.6726289448566856,4
TRN-0281,20.3633,63.1516,37.9498,43.269,14.0488,13.9778,17.9825,33.7963,25.6006,Valid,13.7622705018203,0.28652949817969997,0.28652949817969997,13.89703958859083,0.08076041140916956,0.08076041140916956,17.369652680796275,0.6128473192037269,0.6128473192037269,49.44607786910033,-15.649777869100326,15.649777869100326,15.649777869100326,4.157478774473231,15.649777869100326,0.19389318768493372,0.9933408048373644,4
TRN-0108,18.4548,83.0207,37.7378,7.6421,13.5164,7.7951,16.5216,45.0359,30.0347,Invalid,13.519526283439104,-0.0031262834391032612,0.0031262834391032612,14.611964405783148,-6.816864405783148,6.816864405783148,16.537639029415132,-0.01603902941513269,0.01603902941513269,50.18313442378019,-5.147234423780191,5.147234423780191,6.816864405783148,2.9958160356043937,6.816864405783148,0.25026177158547375,1.797573617360597,4
TRN-0332,19.9914,90.3498,42.0529,54.2919,15.1578,16.3139,18.691,51.4997,37.3545,Valid,15.221093510273777,-0.06329351027377683,0.06329351027377683,16.301537844361526,0.012362155638474093,0.012362155638474093,18.694726468563683,-0.003726468563684193,0.003726468563684193,49.085185075853275,2.4145149241467223,2.4145149241467223,2.4145149241467223,0.6234742646556644,2.4145149241467223,0.6159629516591678,1.4299046924311476,2
TRN-0185,13.0874,48.0294,42.0912,28.1127,9.6031,10.4584,12.469,52.8484,46.1158,Invalid,9.25605571686743,0.3470442831325702,0.3470442831325702,10.100926748659695,0.35747325134030383,0.35747325134030383,11.707107965858487,0.7618920341415123,0.7618920341415123,50.75660297646627,2.0917970235337293,2.0917970235337293,2.0917970235337293,0.8895516480370289,2.0917970235337293,0.5292260738354813,2.026040613762598,4
TRN-0746,11.5123,78.7144,35.2434,11.023,9.9073,11.8385,11.9057,50.1068,25.1387,Valid,9.980919779882914,-0.07361977988291457,0.07361977988291457,11.7947310520695,0.043768947930500346,0.043768947930500346,11.843494714828836,0.06220528517116364,0.06220528517116364,50.703647741116406,-0.5968477411164059,0.5968477411164059,0.5968477411164059,0.19411043852524612,0.5968477411164059,0.837443479042879,1.91978494320685,4
TRN-0656,12.9859,56.5878,41.075,23.6554,9.7232,10.5824,12.1611,23.4386,17.7576,Valid,9.625525631733804,0.0976743682661958,0.0976743682661958,10.721414086557646,-0.1390140865576459,0.1390140865576459,11.979935789208813,0.18116421079118616,0.18116421079118616,50.735448482061294,-27.296848482061293,27.296848482061293,27.296848482061293,6.928675286919081,27.296848482061293,0.12612447398997712,0.9813302271303601,4
TRN-0270,18.3775,49.9777,28.7527,20.261,11.6306,11.4468,14.7626,43.6153,17.1733,Valid,11.795248838395649,-0.16464883839564948,0.16464883839564948,11.601785076008499,-0.15498507600849898,0.15498507600849898,14.953725777908083,-0.19112577790808238,0.19112577790808238,49.95588571008029,-6.3405857100802905,6.3405857100802905,6.3405857100802905,1.7128363505981303,6.3405857100802905,0.36861788577092697,1.5796877159925917,4
TRN-0462,9.376,27.3945,36.0394,38.8804,6.3963,7.0118,8.4734,42.8012,14.3644,Valid,6.45187281481987,-0.055572814819869976,0.055572814819869976,6.964855120923149,0.04694487907685119,0.04694487907685119,8.381248772719374,0.09215122728062575,0.09215122728062575,50.871006774347684,-8.069806774347683,8.069806774347683,8.069806774347683,2.066118923881257,8.069806774347683,0.3261452098975165,2.2512899113426545,4
TRN-0245,12.2692,79.2162,37.8168,33.9754,10.6367,12.3656,12.7798,33.0432,26.8149,Valid,10.647797772369117,-0.011097772369117465,0.011097772369117465,12.377352166352093,-0.01175216635209253,0.01175216635209253,12.757593490857957,0.02220650914204292,0.02220650914204292,50.21293448579275,-17.169734485792752,17.169734485792752,17.169734485792752,4.303697733414001,17.169734485792752,0.18854769827847975,1.302223861153465,4
TRN-0986,16.4933,30.86,41.2013,54.7611,10.5093,10.1223,13.7721,54.7129,17.9657,Valid,10.259843660914592,0.2494563390854072,0.2494563390854072,10.020993577755988,0.10130642224401143,0.10130642224401143,13.487420862871087,0.28467913712891324,0.28467913712891324,50.0124075460815,4.7004924539185,4.7004924539185,4.7004924539185,1.333983588094208,4.7004924539185,0.42845202729833265,2.001448887660037,4
TRN-0905,20.6906,44.6437,44.5003,38.915,12.5439,12.4742,16.1979,53.5546,20.3892,Valid,12.855465299326394,-0.3115652993263929,0.3115652993263929,12.612344010342758,-0.13814401034275825,0.13814401034275825,16.67691125322721,-0.4790112532272097,0.4790112532272097,49.943410802306886,3.6111891976931147,3.6111891976931147,3.6111891976931147,1.134977440147369,3.6111891976931147,0.4683890242563753,1.733887203885085,4
TRN-0355,12.6951,77.0043,34.7021,7.1159,10.4104,11.9463,12.3935,66.5491,24.5341,Valid,10.408114561470498,0.002285438529501249,0.002285438529501249,12.00799827145846,-0.061698271458459075,0.061698271458459075,12.457940571095872,-0.0644405710958722,0.0644405710958722,50.681105201477905,15.86799479852209,15.86799479852209,15.86799479852209,3.999104769901481,15.86799479852209,0.20003581561658437,2.2167449462158393,4
TRN-0684,28.7954,59.5556,32.8725,33.6192,17.5358,16.2295,22.6425,49.5823,22.6681,Valid,17.496021271214715,0.03977872878528288,0.03977872878528288,16.26309105941492,-0.03359105941491691,0.03359105941491691,22.451104820202996,0.19139517979700216,0.19139517979700216,48.74758074702218,0.8347192529778198,0.8347192529778198,0.8347192529778198,0.27487105524375544,0.8347192529778198,0.7843930536243918,1.2587133105022787,3
TRN-0433,14.1649,48.5547,35.8988,14.1726,9.8755,10.08,12.6932,52.2889,17.3311,Valid,9.629406439534034,0.2460935604659671,0.2460935604659671,10.200948439342831,-0.12094843934283084,0.12094843934283084,12.13599756303637,0.5572024369636299,0.5572024369636299,50.742315200941796,1.546584799058202,1.546584799058202,1.546584799058202,0.6177073089576575,1.546584799058202,0.6181587945252799,1.997390085243715,4
TRN-0205,11.8979,97.544,25.2669,56.4937,11.918,13.5932,14.1341,49.7389,35.013,Valid,11.730244904192283,0.18775509580771654,0.18775509580771654,13.59461216483486,-0.0014121648348606186,0.0014121648348606186,13.632969428609382,0.5011305713906182,0.5011305713906182,49.11032778240118,0.6285722175988226,0.6285722175988226,0.6285722175988226,0.3297175124080045,0.6285722175988226,0.7520394299305615,1.6925086570070969,2
TRN-0806,25.4865,99.3398,44.008,55.3353,18.2879,18.9374,22.9072,48.9598,46.4182,Valid,18.374079521441885,-0.08617952144188479,0.08617952144188479,19.03613437890457,-0.09873437890457026,0.09873437890457026,22.74485192231183,0.1623480776881685,0.1623480776881685,48.529759925110135,0.43004007488986673,0.43004007488986673,0.43004007488986673,0.19432551323112257,0.43004007488986673,0.8372926718232827,1.1246215820469154,1
TRN-0177,8.8071,96.5473,34.9594,44.9813,10.2865,12.7489,11.7695,36.0828,36.0541,Valid,10.066530458557903,0.21996954144209724,0.21996954144209724,12.653082174233846,0.09581782576615439,0.09581782576615439,11.507638242388149,0.26186175761185204,0.26186175761185204,49.99841216914434,-13.915612169144339,13.915612169144339,13.915612169144339,3.6233153234911106,13.915612169144339,0.21629500261835702,1.4556141865998267,2
TRN-0744,28.2125,108.5078,19.6145,8.0209,19.8403,20.0427,24.2394,52.7439,48.0361,Valid,19.596632085150915,0.2436679148490839,0.2436679148490839,19.57217179657478,0.4705282034252214,0.4705282034252214,23.920491511280066,0.31890848871993427,0.31890848871993427,48.367710316934584,4.376189683065412,4.376189683065412,4.376189683065412,1.352323572514913,4.376189683065412,0.4251115840032506,1.1261959602739333,1
TRN-0295,28.491,65.9864,38.1329,46.6129,18.1348,17.2158,23.268,39.7368,29.2011,Valid,17.86581854947607,0.26898145052392763,0.26898145052392763,16.982729100942663,0.23307089905733847,0.23307089905733847,22.840956898293022,0.42704310170697823,0.42704310170697823,48.60355937798724,-8.866759377987236,8.866759377987236,8.866759377987236,2.44896370731887,8.866759377987236,0.2899421637513758,0.9159025672601333,3
TRN-0948,27.7984,49.1388,26.1832,34.6076,16.6847,14.9078,21.5841,60.4037,21.0112,Valid,16.44412625877799,0.2405737412220077,0.2405737412220077,14.828823922153505,0.07897607784649452,0.07897607784649452,21.22698673523351,0.35711326476648964,0.35711326476648964,48.69557443247744,11.708125567522558,11.708125567522558,11.708125567522558,3.0961971628393874,11.708125567522558,0.24412887374464748,1.6022455998987148,3
TRN-0844,21.372,93.2079,34.9139,44.387,15.903,16.6672,19.6773,49.3534,37.785,Valid,15.915391445489934,-0.012391445489933872,0.012391445489933872,16.708464087153608,-0.041264087153606965,0.041264087153606965,19.488869710320913,0.18843028967908637,0.18843028967908637,48.89552765133378,0.4578723486662213,0.4578723486662213,0.4578723486662213,0.17498954274721212,0.4578723486662213,0.8510714041436712,1.3169326976699234,2
TRN-0035,21.0816,84.4086,44.5723,45.0304,15.2472,16.1899,18.847,46.072,34.834,Valid,15.311056724447447,-0.06385672444744728,0.06385672444744728,16.176026336050477,0.01387366394952494,0.01387366394952494,18.990772346309917,-0.1437723463099161,0.1437723463099161,49.342694656905834,-3.2706946569058317,3.2706946569058317,3.2706946569058317,0.87304934790318,3.2706946569058317,0.5338887633256799,1.2796195447430752,4
TRN-0971,10.7856,47.0839,39.4542,52.5867,8.5482,9.3426,10.8938,58.0583,16.9186,Valid,8.383424101692945,0.1647758983070542,0.1647758983070542,9.34921550983299,-0.006615509832990085,0.006615509832990085,10.527217679286318,0.36658232071368246,0.36658232071368246,50.34528644376058,7.713013556239424,7.713013556239424,7.713013556239424,2.062746821273288,7.713013556239424,0.32650429772849004,2.28044329222387,4
TRN-0455,25.6612,102.5107,36.9688,45.8239,18.5978,19.1275,22.9467,48.6426,46.962,Valid,18.510731747116445,0.08706825288355446,0.08706825288355446,19.059124090644886,0.06837590935511528,0.06837590935511528,22.77914391527799,0.16755608472200834,0.16755608472200834,48.44196266389989,0.20063733610010814,0.20063733610010814,0.20063733610010814,0.13090939576519656,0.20063733610010814,0.8842441346270533,1.0993879685282777,1
TRN-0792,14.0843,67.8778,45.1334,50.613,11.2984,12.3105,14.1442,31.1149,26.6744,Valid,11.101587490177463,0.1968125098225375,0.1968125098225375,12.419201999638908,-0.10870199963890848,0.10870199963890848,13.729488120286693,0.41471187971330714,0.41471187971330714,50.05989547722843,-18.94499547722843,18.94499547722843,18.94499547722843,4.916305466600797,18.94499547722843,0.16902440309163894,1.1509838235558902,4
TRN-0662,8.1213,69.3968,29.281,41.901,8.2046,10.0533,9.4808,46.976,19.9671,Valid,8.19372596049505,0.010874039504949806,0.010874039504949806,9.904240496717579,0.14905950328242135,0.14905950328242135,9.606966510591903,-0.12616651059190254,0.12616651059190254,50.22515912879749,-3.249159128797494,3.249159128797494,3.249159128797494,0.883814795544192,3.249159128797494,0.5308377460275348,2.075702866663258,4
TRN-0266,15.9753,99.6298,30.1634,13.0101,13.3042,14.9661,15.6586,44.586,38.6543,Valid,13.297474586809969,0.006725413190030949,0.006725413190030949,14.967155936938392,-0.0010559369383909,0.0010559369383909,15.743863313206536,-0.08526331320653568,0.08526331320653568,49.84524954830318,-5.259249548303181,5.259249548303181,5.259249548303181,1.3380735529095347,5.259249548303181,0.4277025411606853,1.4136280270878565,2
TRN-0326,30.0836,84.8342,42.2461,45.3787,19.8302,19.4816,24.9872,63.2539,37.3695,Valid,19.662965108855836,0.16723489114416523,0.16723489114416523,19.253778552994127,0.2278214470058728,0.2278214470058728,24.833144470819708,0.15405552918029386,0.15405552918029386,48.42430108526156,14.82959891473844,14.82959891473844,14.82959891473844,3.844677695517193,14.82959891473844,0.20641207998734476,1.372678669735092,3
TRN-0173,8.8793,48.0957,34.4588,23.3188,7.1496,8.3093,8.9484,47.6605,15.0183,Valid,7.169420098016094,-0.01982009801609319,0.01982009801609319,8.366105506241057,-0.05680550624105685,0.05680550624105685,8.811916849951345,0.13648315004865452,0.13648315004865452,50.97908232632941,-3.3185823263294125,3.3185823263294125,3.3185823263294125,0.8829227701588043,3.3185823263294125,0.53108922779433,2.2484869811555335,4
TRN-0473,21.7807,79.7624,44.4431,34.0606,15.1516,16.0863,18.7589,49.0243,32.4963,Valid,15.260595671666604,-0.1089956716666034,0.1089956716666034,15.925794649556467,0.1605053504435343,0.1605053504435343,19.038173098094404,-0.2792730980944036,0.2792730980944036,49.566639974476956,-0.5423399744769597,0.5423399744769597,0.5423399744769597,0.27277852367037525,0.5423399744769597,0.7856826473754835,1.3683017585941748,4
TRN-0759,14.1698,79.0463,27.4585,28.9708,11.6621,12.8104,14.0205,55.029,24.5945,Valid,11.478473539835797,0.18362646016420392,0.18362646016420392,12.645993235991389,0.16440676400861065,0.16440676400861065,13.78039088337407,0.2401091166259306,0.2401091166259306,49.787492734247365,5.241507265752638,5.241507265752638,5.241507265752638,1.4574124016378458,5.241507265752638,0.4069321044092998,1.8548312248107504,4
TRN-0090,25.4547,40.4219,23.6058,25.1758,14.7793,13.0121,19.0257,45.9565,18.5905,Valid,14.721005821332852,0.05829417866714692,0.05829417866714692,13.11570770534244,-0.1036077053424389,0.1036077053424389,19.094221322104328,-0.06852132210432771,0.06852132210432771,49.12259902289927,-3.1660990228992745,3.1660990228992745,3.1660990228992745,0.849130557253297,3.1660990228992745,0.5407946973119099,1.4204207143322178,3
TRN-0346,13.4272,55.4707,35.9373,17.5331,9.7561,10.4939,12.1206,55.9888,17.4079,Invalid,9.696393954739511,0.05970604526048895,0.05970604526048895,10.562558759133646,-0.06865875913364583,0.06865875913364583,12.052537258160445,0.06806274183955452,0.06806274183955452,50.66187346338258,5.326926536617421,5.326926536617421,5.326926536617421,1.3808385207127776,5.326926536617421,0.42002008590680023,2.0929376646117266,4
TRN-0250,19.19,70.3763,45.3644,54.5215,13.7609,14.6353,17.4645,53.9176,29.2459,Valid,13.74056086089934,0.020339139100659764,0.020339139100659764,14.437628013080305,0.1976719869196959,0.1976719869196959,17.2322070368392,0.23229296316080195,0.23229296316080195,49.487024163577146,4.430575836422854,4.430575836422854,4.430575836422854,1.2202199814010029,4.430575836422854,0.4504058194129845,1.6098363632828527,4
TRN-0585,19.7951,57.3239,36.9512,42.1921,13.0019,13.2516,16.721,24.2143,20.122,Valid,13.153281917754178,-0.15138191775417909,0.15138191775417909,13.16492460153839,0.08667539846160999,0.08667539846160999,16.684353955383365,0.03664604461663501,0.03664604461663501,49.55020478768532,-25.335904787685315,25.335904787685315,25.335904787685315,6.402652037129435,25.335904787685315,0.1350867222968615,0.6675156171769003,4
TRN-0057,30.1846,57.0555,30.0486,29.5513,18.1997,16.6974,23.4507,84.119,22.705,Valid,17.97375891271322,0.22594108728678108,0.22594108728678108,16.406284371745663,0.29111562825433523,0.29111562825433523,23.1310239131534,0.3196760868466022,0.3196760868466022,48.63814734431156,35.48085265568844,35.48085265568844,35.48085265568844,9.079396364519038,35.48085265568844,0.09921229048201215,1.8929766393358625,3
TRN-0187,31.0442,84.7434,25.919,22.4294,19.9745,19.1135,25.0038,51.3905,32.1574,Valid,19.825388391828533,0.14911160817146651,0.14911160817146651,18.85985169244178,0.253648307558219,0.253648307558219,24.891744212517743,0.1120557874822552,0.1120557874822552,48.270372907861116,3.120127092138887,3.120127092138887,3.120127092138887,0.9087356988377069,3.120127092138887,0.5239070032634343,1.117989122839042,3
TRN-0557,15.5447,29.2815,39.9119,30.1967,0.1218,9.5419,12.5008,57.9382,16.9847,Invalid,9.424068927299173,-9.302268927299172,9.302268927299172,9.308053326113374,0.23384667388662628,0.23384667388662628,12.385130834395653,0.1156691656043467,0.1156691656043467,50.61301922521351,7.325180774786489,7.325180774786489,9.302268927299172,4.244241385394158,9.302268927299172,0.19068534922612831,2.887112226123601,4
TRN-0098,21.2152,65.8614,33.6448,35.9575,14.2849,14.3922,18.1252,58.3774,24.619,Valid,14.22885579136987,0.056044208630130044,0.056044208630130044,14.221380312810972,0.17081968718902907,0.17081968718902907,17.888314300691995,0.2368856993080044,0.2368856993080044,49.3487338608289,9.0286661391711,9.0286661391711,9.0286661391711,2.373103933574566,9.0286661391711,0.2964628483713142,1.676843848444577,4
TRN-0734,30.9058,62.5443,43.9515,46.107,18.7959,17.6931,16.8485,56.4007,30.8448,Invalid,18.83874875660327,-0.04284875660327003,0.04284875660327003,17.707665841536304,-0.014565841536303026,0.014565841536303026,24.299286551386565,-7.450786551386564,7.450786551386564,48.63526350088222,7.765436499117783,7.765436499117783,7.765436499117783,3.81840941216098,7.765436499117783,0.20753736647536472,1.4416925221326675,3
TRN-0718,11.7229,106.4226,33.7749,44.7718,11.9335,,13.9352,52.3137,45.356,Invalid,12.00925670005716,-0.07575670005715907,0.07575670005715907,14.459637208498807,,,13.870025371143392,0.06517462885660841,0.06517462885660841,49.58699827796015,2.7267017220398486,2.7267017220398486,2.7267017220398486,0.9558776836512054,2.7267017220398486,0.5112794160692165,1.5494606652671192,2
TRN-0389,14.6259,73.7701,26.7014,45.617,11.3153,12.2835,13.6233,67.4187,22.432,Valid,11.60250689768725,-0.28720689768725016,0.28720689768725016,12.473922179004777,-0.1904221790047771,0.1904221790047771,14.073907842437553,-0.45060784243755236,0.45060784243755236,49.40936306562573,18.009336934374268,18.009336934374268,18.009336934374268,4.734393463375962,18.009336934374268,0.17438635949673362,2.144608166371753,4
TRN-0680,20.7467,66.0727,27.8669,12.5571,13.8576,13.7229,16.9478,56.1486,22.4213,Valid,13.730236457672572,0.1273635423274282,0.1273635423274282,13.692622175631364,0.030277824368635464,0.030277824368635464,17.151560242452064,-0.2037602424520628,0.2037602424520628,49.70266901212858,6.445930987871421,6.445930987871421,6.445930987871421,1.7018331492548868,6.445930987871421,0.3701190801792408,1.685617381696345,4
TRN-0709,29.2852,102.7158,48.2417,54.5325,20.3658,20.6792,25.271,68.8564,54.4227,Valid,20.38295292755104,-0.017152927551041586,0.017152927551041586,20.764901319035936,-0.08570131903593392,0.08570131903593392,25.414283696229322,-0.14328369622932158,0.14328369622932158,48.31147185924999,20.544928140750002,20.544928140750002,20.544928140750002,5.197766520891575,20.544928140750002,0.1613484465136234,1.4349256401674777,1
TRN-0406,25.1233,40.9434,43.4653,22.5027,22.7285,13.9656,19.5208,49.8444,21.013,Invalid,14.586374960046962,8.142125039953038,8.142125039953038,13.658092105221822,0.30750789477817797,0.30750789477817797,19.096603823673437,0.42419617632656426,0.42419617632656426,49.90338678336266,-0.05898678336266272,0.05898678336266272,8.142125039953038,2.233203973605111,8.142125039953038,0.30929072466930463,1.353159467143582,3
TRN-0496,13.5539,39.9312,20.6458,47.9961,8.8443,8.5335,10.9148,48.4001,15.0114,Valid,9.238941919353378,-0.39464191935337745,0.39464191935337745,9.058561135504943,-0.5250611355049433,0.5250611355049433,11.67565997370218,-0.7608599737021802,0.7608599737021802,49.61057035504074,-1.2104703550407407,1.2104703550407407,1.2104703550407407,0.7227583459003104,1.2104703550407407,0.5804644640844284,2.0792893825412944,4
TRN-0500,18.4778,63.4249,40.0174,37.7434,12.4168,13.2615,15.4617,34.8244,25.4269,Valid,12.808391165789292,-0.39159116578929165,0.39159116578929165,13.287175963044385,-0.02567596304438524,0.02567596304438524,16.0951543401916,-0.633454340191598,0.633454340191598,49.81024526846348,-14.985845268463486,14.985845268463486,14.985845268463486,4.0091416843721905,14.985845268463486,0.1996349999681298,1.1798994371577014,4
TRN-0238,24.5424,90.2796,44.3099,53.5612,17.2203,17.7766,21.3428,43.8869,39.469,Valid,17.399492063127322,-0.17919206312732072,0.17919206312732072,17.935422161483807,-0.15882216148380834,0.15882216148380834,21.66031695505492,-0.31751695505491995,0.31751695505491995,48.76450550502041,-4.877605505020412,4.877605505020412,4.877605505020412,1.3832841711716153,4.877605505020412,0.41958907464585016,1.0642519793140826,2
TRN-0494,16.9402,91.4089,28.7547,32.746,13.7494,14.6965,16.65,55.3822,32.4537,Valid,13.539224450176551,0.21017554982344855,0.21017554982344855,14.726711898656776,-0.030211898656775205,0.030211898656775205,16.264202826683558,0.3857971733164405,0.3857971733164405,49.361529090723266,6.020670909276731,6.020670909276731,6.020670909276731,1.6617138827683489,6.020670909276731,0.3756977812205486,1.6573873680384608,2
TRN-0597,11.0549,38.0733,34.939,28.6861,7.5375,8.2343,9.2702,52.9228,15.2692,Valid,7.726242927880549,-0.1887429278805497,0.1887429278805497,8.329290739436535,-0.09499073943653613,0.09499073943653613,9.8214443415744,-0.5512443415743995,0.5512443415743995,50.78732291653774,2.1354770834622627,2.1354770834622627,2.1354770834622627,0.742613773088437,2.1354770834622627,0.5738506233815073,2.3285008986101943,4
TRN-0749,16.9551,49.3238,37.9182,46.079,11.5897,11.7664,14.8056,46.527,18.7843,Valid,11.393747644859594,0.1959523551404061,0.1959523551404061,11.568120874633815,0.1982791253661862,0.1982791253661862,14.519990061658492,0.2856099383415085,0.2856099383415085,49.84552973216202,-3.3185297321620197,3.3185297321620197,3.3185297321620197,0.9995927877525301,3.3185297321620197,0.5001018237938154,1.6501508937315632,4
TRN-0973,28.9136,58.5679,27.1528,37.1643,17.6326,16.1946,22.4584,51.0747,22.3777,Valid,17.53235956005837,0.10024043994162923,0.10024043994162923,16.067379379762514,0.12722062023748748,0.12722062023748748,22.468333930390457,-0.009933930390456425,0.009933930390456425,48.46851895585877,2.6061810441412305,2.6061810441412305,2.6061810441412305,0.7108940086777009,2.6061810441412305,0.5844897433318328,1.2995525163202726,3
TRN-0995,14.8736,90.321,43.7769,6.3052,12.5782,14.5,15.1172,,35.587,Valid,12.19348422860007,0.3847157713999305,0.3847157713999305,14.174766587166593,0.32523341283340734,0.32523341283340734,14.623033180910134,0.49416681908986604,0.49416681908986604,50.6731844153524,,,0.49416681908986604,0.40137200110773463,0.49416681908986604,0.7135863990500279,0.180517179230073,2
TRN-0420,16.7887,100.0701,39.1768,10.3787,13.9253,15.7353,16.7186,56.4779,42.4476,Valid,13.69415065653256,0.23114934346743965,0.23114934346743965,15.551800004180722,0.1834999958192789,0.1834999958192789,16.35788822207842,0.3607117779215798,0.3607117779215798,50.14041590342566,6.337484096574336,6.337484096574336,6.337484096574336,1.7782113034456586,6.337484096574336,0.35994382384081314,1.6548233793006493,2
TRN-0621,20.8151,108.1273,37.7482,18.9016,16.2126,17.5534,19.6291,65.7172,50.4377,Valid,16.17345884135524,0.03914115864475676,0.03914115864475676,17.65489882495003,-0.10149882495003126,0.10149882495003126,19.488492726123535,0.14060727387646565,0.14060727387646565,49.445883357563204,16.2713166424368,16.2713166424368,16.2713166424368,4.138140974977014,16.2713166424368,0.19462292001524417,1.6624507586703445,2
TRN-0128,26.0646,105.4747,36.4848,29.7454,18.6229,19.0469,22.9939,59.9133,49.6719,Valid,18.677245137427285,-0.05434513742728342,0.05434513742728342,19.297374137605786,-0.2504741376057851,0.2504741376057851,22.923928125407784,0.06997187459221621,0.06997187459221621,48.71043888985089,11.202861110149108,11.202861110149108,11.202861110149108,2.894413064943598,11.202861110149108,0.25677810322734285,1.3697599476649949,1
TRN-0436,12.9292,15.0079,18.0,47.765,7.7726,6.8596,10.0741,61.009,13.2914,Valid,7.556395968824081,0.21620403117591902,0.21620403117591902,6.641196182198591,0.21840381780140916,0.21840381780140916,10.005957144250754,0.06814285574924561,0.06814285574924561,49.85110531659563,11.157894683404372,11.157894683404372,11.157894683404372,2.915161347032736,11.157894683404372,0.2554173152424205,2.526940918626701,4
TRN-0733,11.1191,95.9778,32.2408,9.3445,10.3419,12.6769,11.9418,52.1243,34.3407,Valid,10.720844080957143,-0.37894408095714205,0.37894408095714205,13.01309046784681,-0.3361904678468104,0.3361904678468104,12.37736393113183,-0.43556393113182956,0.43556393113182956,50.48349469135381,1.6408053086461862,1.6408053086461862,1.6408053086461862,0.6978759471454921,1.6408053086461862,0.5889711799505865,1.919156170975142,2
TRN-0451,15.2425,33.3987,35.7329,11.8259,9.3907,9.3412,12.0736,32.7026,16.184,Valid,9.282775769573313,0.10792423042668808,0.10792423042668808,9.262316805789395,0.07888319421060608,0.07888319421060608,12.0484163940566,0.025183605943400522,0.025183605943400522,50.85442496364181,-18.151824963641815,18.151824963641815,18.151824963641815,4.590953998555627,18.151824963641815,0.17886035196468097,1.4713956352681719,4
TRN-0061,30.0389,73.7471,41.4148,46.8461,19.0801,18.3148,24.107,44.198,31.9481,Valid,19.04566086090775,0.03443913909225316,0.03443913909225316,18.28352881584417,0.03127118415583041,0.03127118415583041,24.27098365912743,-0.16398365912743174,0.16398365912743174,48.48744605538451,-4.289446055384509,4.289446055384509,4.289446055384509,1.1297850094400061,4.289446055384509,0.4695309599643273,0.9794972447477263,3
